timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1443289865424000,-1,-8,-3,-1,-1,0,-1,0
1443289865433007,0,13,2,-1,-3,-4,-1,-1
1443289865433007,0,9,2,0,0,0,1,-1
1443289865447016,-4,-10,-4,-2,1,0,-1,-2
1443289865447016,3,9,1,-1,1,-2,-2,-1
1443289865449016,2,0,0,2,-2,-1,-2,0
1443289865449016,0,-6,-3,-2,5,1,-7,-1
1443289865470034,-2,-6,-1,-1,-7,-2,1,-1
1443289865470034,-3,-13,-3,0,-1,1,1,1
1443289865471032,0,15,2,0,0,-4,0,-2
1443289865471032,5,-6,-3,-2,-4,-2,-2,-1
1443289865484087,-4,9,-1,1,5,0,-4,-3
1443289865484087,-7,-36,-4,-5,-4,-2,3,-3
1443289865493045,3,40,6,1,-1,0,1,-2
1443289865493045,-2,-6,-2,0,4,-1,-3,-2
1443289865507055,-1,-2,-3,-3,-9,-2,4,0
1443289865507055,0,-2,-2,0,-2,-1,1,-1
1443289865509056,-4,-20,-3,-2,-1,1,-1,-2
1443289865509056,3,2,-1,-3,-3,-2,2,-2
1443289865530077,-1,0,0,1,2,0,-3,1
1443289865530077,1,13,3,0,1,-2,-2,0
1443289865531084,0,-17,0,1,-2,1,0,1
1443289865531084,-7,-11,-11,-3,-2,-1,0,-1
1443289865544082,0,-14,-2,-1,2,0,0,-1
1443289865544082,-1,34,3,2,-2,-1,-1,1
1443289865552090,3,-5,-2,-2,-1,-1,-6,-4
1443289865552090,-2,4,1,1,-1,-1,4,1
1443289865567095,-1,13,-2,-1,1,0,1,-1
1443289865567095,-2,-5,1,1,0,0,0,-2
1443289865569098,-3,-9,-2,-1,-2,0,-2,-1
1443289865569098,1,16,4,0,-3,-2,-4,-1
1443289865590111,-5,-8,0,-2,-2,-2,-1,-1
1443289865590111,0,-1,1,0,-1,0,0,2
1443289865591112,3,1,-2,-2,-2,-3,-3,-2
1443289865591112,1,-5,-4,-1,-4,1,3,1
1443289865612126,-1,-4,3,-1,3,-2,0,0
1443289865612126,-1,1,-3,2,0,0,-3,-2
1443289865614127,-3,-5,0,2,-5,1,1,0
1443289865614127,0,1,3,1,3,-1,-1,-2
1443289865627135,-2,-6,-6,-4,-2,-1,-3,-1
1443289865627135,1,4,2,0,-1,0,7,1
1443289865629136,-5,-25,-16,-8,-3,-2,0,-2
1443289865629136,0,9,3,-2,4,0,1,0
1443289865650151,1,-17,-1,2,-4,0,-7,-3
1443289865650151,0,8,1,-2,-2,-5,-8,-2
1443289865651152,-1,11,5,5,3,7,14,4
1443289865651152,-1,-22,-6,-5,-5,-2,-3,-2
1443289865672166,-1,30,5,-2,-2,-1,0,-1
1443289865672166,3,-10,-7,-3,0,-1,-6,-2
1443289865674168,-5,-2,5,0,-1,-1,-4,-2
1443289865674168,-4,-8,-3,1,-1,0,-2,-3
1443289865687181,-1,2,1,1,2,-1,0,-2
1443289865687181,-1,-18,-7,-4,-2,0,1,1
1443289865689177,2,9,6,0,0,-2,-3,-2
1443289865689177,0,2,3,5,0,2,2,1
1443289865710209,3,7,-4,-2,-1,-3,0,-3
1443289865710209,-2,-13,-10,-2,1,1,3,0
1443289865711193,3,-4,-3,3,0,-1,-2,-1
1443289865711193,-3,12,3,-3,-2,-1,0,-1
1443289865732212,-3,-22,-1,0,-2,1,1,0
1443289865732212,-3,1,-5,0,8,-1,-9,-2
1443289865734209,2,5,-8,-5,-14,-4,0,0
1443289865734209,-4,-7,5,-1,-2,0,7,-1
1443289865747215,0,6,-7,-3,1,4,6,2
1443289865747215,-2,-9,1,3,-3,-1,2,0
1443289865749216,0,7,2,0,2,-2,-7,-2
1443289865749216,4,0,5,-2,4,-2,-6,-2
1443289865770230,-1,-6,0,1,-4,0,-4,-2
1443289865770230,6,20,5,0,0,1,0,1
1443289865771231,-4,-16,2,-1,4,-3,2,4
1443289865771231,5,6,-3,-2,-4,0,3,1
1443289865792246,-5,-17,-4,-5,8,0,-3,0
1443289865792246,3,6,1,-2,-21,0,-2,-3
1443289865794247,-4,8,2,1,7,4,6,0
1443289865794247,-2,-4,-10,0,-3,-6,3,1
1443289865807256,2,10,4,1,-3,-3,-2,1
1443289865807256,-2,-2,2,-2,2,0,-2,-2
1443289865813262,-2,-11,-5,-4,-2,-1,-6,0
1443289865813262,-5,0,-1,-2,-4,-1,-3,-3
1443289865830273,1,2,1,3,1,2,-3,-2
1443289865830273,1,3,1,0,3,-3,-1,-1
1443289865831274,-6,-6,-3,-1,-1,-5,-2,-2
1443289865831274,2,18,3,1,3,2,-1,0
1443289865852286,0,-20,0,-5,-6,-6,0,-2
1443289865852286,2,33,10,0,4,0,2,-1
1443289865854286,-2,-10,-9,1,-2,-3,-16,-6
1443289865854286,8,-17,-2,-3,-4,1,4,0
1443289865866295,-1,8,0,2,-2,1,7,1
1443289865866295,-5,-32,-5,0,3,-1,0,0
1443289865873300,4,61,22,-1,5,6,-8,-1
1443289865873300,-4,-10,-10,-3,-12,-10,-2,-3
1443289865890311,-2,-13,-10,-2,3,-5,-3,0
1443289865890311,-4,-9,3,0,0,-1,3,-2
1443289865891313,-10,-13,-6,-2,1,-1,1,-1
1443289865891313,4,10,5,1,0,3,-5,-1
1443289865912325,-2,5,4,1,-2,-2,2,-2
1443289865912325,-3,-17,-7,-3,-3,-2,-1,1
1443289865914327,3,28,0,-3,-6,-4,0,-2
1443289865914327,7,5,3,1,3,2,0,1
1443289865927335,-3,-14,0,3,2,0,2,1
1443289865927335,-1,9,-4,-3,-1,-4,-10,-3
1443289865933348,0,-19,-1,-3,-2,-4,5,0
1443289865933348,-3,-18,-1,-1,0,6,4,2
1443289865950351,-2,21,1,0,1,-1,-5,0
1443289865950351,0,-7,2,-1,-3,-3,-6,-2
1443289865951353,1,6,1,1,1,6,10,-2
1443289865951353,-10,-14,-7,0,-3,-11,-11,-1
1443289865972368,10,6,6,0,-1,-3,-3,0
1443289865972368,-1,6,-3,-1,0,1,0,-1
1443289865974369,-8,-57,-6,-1,0,0,3,1
1443289865974369,5,61,4,-1,2,3,-3,-4
1443289865986381,-2,8,1,1,-3,-2,-6,-3
1443289865986381,1,9,0,-2,-4,1,14,1
1443289865993384,1,-8,-3,-1,0,0,3,1
1443289865993384,-9,-19,0,-2,-3,-1,2,0
1443289866010393,6,-13,2,-2,9,1,-7,1
1443289866010393,0,20,-15,-2,-1,-4,3,-3
1443289866011391,-5,-18,-8,-1,-8,3,17,4
1443289866011391,-1,-8,-1,-2,-1,-9,-13,-2
1443289866032415,0,15,6,0,-2,1,-1,-1
1443289866032415,-1,-14,5,4,2,2,-3,0
1443289866034408,-1,3,-2,0,2,-3,-2,0
1443289866034408,-2,1,-2,0,0,1,-3,-2
1443289866046417,-2,0,-3,-1,-5,-1,-1,-2
1443289866046417,-2,-20,-2,-3,-1,-1,-4,0
1443289866053421,2,18,0,-1,-4,2,4,-3
1443289866053421,1,-14,-2,1,8,-6,-2,-1
1443289866070432,-2,32,1,2,-5,-1,-4,-1
1443289866070432,-4,-17,-4,-2,-3,0,-2,-2
1443289866071434,-1,2,2,3,8,1,1,3
1443289866071434,0,-14,-1,-4,-2,2,1,-3
1443289866092446,-2,-8,-7,-3,-1,4,8,-1
1443289866092446,2,6,7,2,1,-3,-5,1
1443289866098452,0,-5,-3,-1,-2,-2,-9,-1
1443289866098452,0,9,-2,-1,-2,1,1,-1
1443289866106457,-3,-7,1,-1,-3,-2,-1,1
1443289866106457,3,1,-7,-1,-1,1,3,-1
1443289866115460,-1,-1,0,-1,-1,-4,-2,1
1443289866115460,-5,-34,-2,1,0,2,-3,2
1443289866130472,9,70,8,-4,2,4,9,-2
1443289866130472,5,-2,-5,-3,-12,-1,-1,-1
1443289866132473,-5,-7,-6,-4,-1,-6,0,-4
1443289866132473,-5,-12,-2,0,-1,-2,1,0
1443289866152490,-4,-22,-5,0,-3,0,-2,-1
1443289866152490,-3,12,8,1,3,2,1,1
1443289866154487,1,0,-2,-4,-6,-1,-9,-2
1443289866154487,0,-4,5,8,0,5,5,-2
1443289866166496,0,-14,-4,-1,-1,0,4,0
1443289866166496,-1,19,-4,-2,-3,6,15,-2
1443289866175502,8,-6,2,2,-1,-11,-2,4
1443289866175502,-3,31,2,-7,-1,0,4,0
1443289866189510,-12,0,-3,-1,-1,-4,-7,1
1443289866189510,14,-24,2,0,3,1,-4,1
1443289866191514,8,16,-4,-1,-3,-1,-3,-5
1443289866191514,-13,-22,-3,1,4,2,1,-1
1443289866212526,-2,-44,-5,-2,-6,-1,-1,-4
1443289866212526,-13,39,7,-1,4,-1,-3,2
1443289866214535,8,-15,1,1,0,3,-4,0
1443289866214535,2,49,4,0,4,-1,-4,-2
1443289866226535,-6,-20,-9,-4,-12,-1,1,-3
1443289866226535,-3,-3,0,-3,-1,-6,-12,-7
1443289866235541,8,-12,-3,3,25,9,11,3
1443289866235541,4,1,-2,-3,-18,-3,2,3
1443289866249556,0,6,-3,-1,2,-2,-5,-2
1443289866249556,1,-9,0,-2,-3,-2,-4,0
1443289866251553,-12,-19,-3,1,-2,2,-3,-1
1443289866251553,-1,-1,-1,-6,0,1,-2,-1
1443289866272574,6,3,-1,3,5,-2,-5,-1
1443289866272574,-4,14,11,3,-1,3,5,-2
1443289866274569,0,1,-10,-2,-7,-4,-12,-4
1443289866274569,-1,-23,-9,-3,-4,-4,-2,0
1443289866286575,1,3,-1,-2,-2,-2,1,1
1443289866286575,-7,-38,-3,0,13,1,2,0
1443289866295582,-8,-14,-3,-3,-11,0,-6,0
1443289866295582,10,40,4,0,-1,-2,-3,0
1443289866309593,-3,-2,0,0,2,2,-4,-2
1443289866309593,6,24,2,3,-3,-9,2,0
1443289866311593,-3,-4,2,0,-4,-4,0,-2
1443289866311593,-1,-21,-4,1,-1,1,-4,-2
1443289866332606,-3,-7,-2,-6,0,1,2,0
1443289866332606,-1,-3,-3,5,-2,0,1,0
1443289866334607,-4,7,4,0,-3,-2,0,0
1443289866334607,-5,-16,-1,-1,1,0,0,-1
1443289866346618,5,42,4,2,-2,0,2,-2
1443289866346618,0,-14,-7,-5,-5,-1,-3,-3
1443289866354621,4,8,0,-3,-1,-5,-7,-1
1443289866354621,3,42,2,-1,3,8,10,1
1443289866369639,-2,-23,-2,-5,-3,-3,-3,-1
1443289866369639,0,-15,0,2,1,1,-2,-1
1443289866371631,-6,-1,1,1,-1,1,1,-2
1443289866371631,-4,-28,-2,1,0,-2,-1,1
1443289866392648,1,-2,0,-1,-1,-2,-2,0
1443289866392648,-2,8,-2,-5,-3,-1,-2,-1
1443289866393649,0,5,3,1,2,0,2,-2
1443289866393649,2,-21,-4,-2,0,-1,-1,-1
1443289866405659,-3,25,5,1,2,0,-6,0
1443289866405659,0,-10,-2,-3,-2,-2,-2,-2
1443289866414661,2,18,2,-1,0,-1,2,-1
1443289866414661,-1,-2,-3,-4,-9,-3,-7,-2
1443289866429672,-2,-15,-2,1,-2,-1,5,-1
1443289866429672,-4,-14,-1,0,1,-3,-5,1
1443289866431672,-6,-15,-3,0,-5,-1,3,2
1443289866431672,4,30,4,1,4,-2,-3,-3
1443289866452689,3,-11,-1,1,-1,-3,-2,0
1443289866452689,-4,19,-2,-6,-4,-3,-2,-2
1443289866453687,-4,5,-2,-1,3,0,-1,-2
1443289866453687,1,-16,-3,2,1,-4,-4,-1
1443289866465694,-1,-3,8,0,-1,1,1,2
1443289866465694,7,29,-2,-1,2,0,-1,-1
1443289866474703,9,-7,3,-2,-4,0,-3,0
1443289866474703,-6,-3,0,1,-2,-2,3,-2
1443289866489711,-8,-1,-2,6,5,0,5,0
1443289866489711,8,-13,0,-3,-3,2,1,2
1443289866491715,-7,-7,-3,-3,-2,1,-1,-1
1443289866491715,2,1,-1,-2,13,1,-5,-1
1443289866512727,6,6,-4,0,-9,-3,-1,0
1443289866512727,-8,-11,-2,-1,0,-2,-4,-2
1443289866514727,0,-5,-2,-1,-2,6,10,0
1443289866514727,-2,16,3,1,2,0,0,1
1443289866525735,9,16,-3,-5,-1,-3,-5,-6
1443289866525735,-3,-10,-2,-2,1,0,-2,1
1443289866535742,-1,11,3,-1,2,-2,-4,-1
1443289866535742,2,-17,-3,-1,-9,1,2,0
1443289866549757,-4,-12,-4,0,3,0,0,0
1443289866549757,-1,8,1,1,-3,0,0,0
1443289866551755,1,-4,-3,0,2,-2,-2,1
1443289866551755,-17,-35,-6,0,2,0,-4,1
1443289866572774,9,16,2,-3,-2,2,5,-3
1443289866572774,-2,1,-2,-1,1,0,-3,-2
1443289866573767,-4,4,0,-2,5,-1,-1,-2
1443289866573767,4,-12,-2,-1,-9,-1,1,0
1443289866594782,1,4,1,0,-4,-4,-2,0
1443289866594782,-4,-2,2,0,0,1,5,0
1443289866596782,3,-1,0,-3,-3,-3,-3,-3
1443289866596782,2,-1,-2,-1,-2,-2,2,-1
1443289866609793,-8,9,-2,-3,2,-2,-4,-1
1443289866609793,4,4,-1,-1,-2,-3,-8,-2
1443289866611792,-1,-8,1,2,-2,1,9,5
1443289866611792,9,37,9,-6,2,-1,-3,-2
1443289866632807,-12,-32,-11,2,0,1,-2,0
1443289866632807,6,-4,0,4,3,0,-4,1
1443289866633808,-2,-3,-1,-1,-4,-3,-5,-2
1443289866633808,-8,18,2,0,-3,1,2,0
1443289866654825,6,3,-2,-5,0,-3,-4,-2
1443289866654825,-8,-8,-1,0,-2,0,1,-2
1443289866656836,1,-10,-4,-1,-3,-3,-3,-2
1443289866656836,3,-1,-2,-5,-4,1,3,0
1443289866669840,-5,-22,1,2,1,-1,-1,0
1443289866669840,-1,12,-2,3,0,2,2,1
1443289866671833,3,18,2,-1,-2,-1,-2,-3
1443289866671833,-3,-7,-3,2,1,-3,-2,-1
1443289866692849,1,3,2,-2,-2,1,-1,0
1443289866692849,2,-14,-3,-2,-1,-1,1,0
1443289866693850,-7,-5,-3,-2,0,1,-2,0
1443289866693850,-2,4,0,-3,-1,0,-1,-1
1443289866714863,6,0,2,1,-1,-1,-2,-1
1443289866714863,3,9,0,-3,-2,0,4,0
1443289866716862,2,-13,1,-1,-1,0,0,0
1443289866716862,-3,2,-8,1,1,-1,4,-1
1443289866728869,5,-2,1,-2,0,-3,-8,-1
1443289866728869,-9,-6,-1,-2,-6,5,10,-1
1443289866735876,2,7,2,-2,-1,-2,-3,1
1443289866735876,3,-9,0,5,1,1,0,1
1443289866752894,-5,0,-2,1,0,-1,0,0
1443289866752894,2,-6,-4,-4,-2,-3,-6,-2
1443289866753888,-3,17,1,2,0,-1,-2,-2
1443289866753888,-1,-6,1,-2,-1,-1,-3,-1
1443289866774901,-4,-7,-1,0,-1,1,-2,1
1443289866774901,0,2,0,0,0,0,-3,0
1443289866776902,0,-2,-5,-3,-1,0,0,-2
1443289866776902,-1,11,0,-2,-2,-4,-2,-3
1443289866788911,2,-5,3,-2,0,-1,3,-1
1443289866788911,-6,-14,-4,0,2,-3,-1,-1
1443289866795924,0,24,8,3,1,-1,-1,-2
1443289866795924,1,-26,-14,-5,-3,0,-2,-2
1443289866812928,0,17,3,-1,0,0,1,-2
1443289866812928,-2,-1,4,2,1,-2,-1,0
1443289866813927,0,1,0,3,0,-1,-2,1
1443289866813927,-2,-13,1,1,0,-1,-1,-1
1443289866834940,-4,-1,-4,-2,-3,-1,2,0
1443289866834940,2,3,-1,-5,-1,0,-1,-1
1443289866836943,5,-13,-1,1,-3,-2,0,-2
1443289866836943,-8,-4,0,0,1,0,-2,0
1443289866849958,2,5,-5,-6,-4,-1,2,-3
1443289866849958,-2,-5,0,-3,-2,-2,0,-2
1443289866855957,3,4,-2,-2,1,-1,1,0
1443289866855957,4,-7,2,7,1,0,-2,-1
1443289866872973,-1,-1,-3,0,8,1,-1,0
1443289866872973,-4,-2,-3,0,-8,-4,-5,-2
1443289866873968,0,-20,-4,-7,-3,1,4,-1
1443289866873968,1,43,6,-1,0,0,0,1
1443289866894982,-2,-2,1,2,0,1,1,0
1443289866894982,4,4,0,1,2,-2,-4,-2
1443289866896983,-5,2,0,0,-1,-1,-3,0
1443289866896983,-1,0,3,0,1,0,2,0
1443289866908993,-9,-11,-5,-2,-4,-1,0,-1
1443289866908993,15,21,0,-3,-1,-1,0,-3
1443289866915999,-6,-7,-1,2,-1,1,-3,0
1443289866915999,-1,-7,2,-1,0,0,0,0
1443289866933011,-5,-1,2,0,-1,-1,-5,1
1443289866933011,-1,16,5,1,2,0,0,0
1443289866934009,6,-2,-9,-3,-1,0,0,-2
1443289866934009,-3,-18,-4,-5,0,-4,-5,-2
1443289866955023,5,-23,-5,0,-2,1,4,4
1443289866955023,-6,26,0,-2,-1,-1,-4,-2
1443289866957022,-6,-2,-1,0,-2,0,-3,0
1443289866957022,-5,-29,-7,-3,-3,0,1,0
1443289866969033,3,30,6,1,-1,-3,-2,-6
1443289866969033,-1,-10,2,3,-1,0,1,1
1443289866976038,-2,-8,-2,-3,-2,-2,-1,-1
1443289866976038,2,19,-2,-2,-2,-2,-1,-3
1443289866993049,-2,-9,-5,-3,-1,-1,-1,-1
1443289866993049,1,-6,0,-3,-1,0,1,0
1443289866995048,-8,-9,-3,-1,5,-2,-3,-1
1443289866995048,8,18,1,0,-3,0,-1,0
1443289867015062,7,20,3,-1,-3,-3,-5,-2
1443289867015062,-9,-23,-1,3,-1,4,8,1
1443289867017064,-3,-10,-4,-2,-2,-4,-2,-3
1443289867017064,-3,7,2,0,0,0,2,-2
1443289867029071,-2,-16,-6,-3,-2,0,-5,0
1443289867029071,2,-2,-3,-1,0,-1,-4,0
1443289867036075,-1,9,4,4,-1,1,3,0
1443289867036075,3,4,0,-2,1,-3,-3,-3
1443289867053090,-4,-15,-2,-1,-2,0,1,-1
1443289867053090,-3,-16,-8,-7,-2,0,-2,-1
1443289867054087,0,8,3,3,0,2,-1,0
1443289867054087,1,15,5,1,-2,-3,-1,-2
1443289867075101,-4,-33,-8,1,0,0,-3,1
1443289867075101,3,23,2,3,1,-4,-5,-3
1443289867076102,-4,-2,0,-4,-1,-2,-2,-1
1443289867076102,0,-12,-5,1,-1,0,0,1
1443289867089110,0,12,3,-2,-1,0,0,0
1443289867089110,-4,-9,-1,-3,-3,-1,-4,-1
1443289867097117,4,9,1,-1,-2,-1,-2,0
1443289867097117,-2,-8,-6,-4,-1,0,0,1
1443289867112127,-11,11,2,2,7,1,0,-3
1443289867112127,1,-23,0,0,-8,-4,2,0
1443289867114127,0,28,-1,-2,-3,-1,-2,-3
1443289867114127,3,-6,2,0,-2,0,2,1
1443289867135145,-4,-3,-2,-5,-2,0,-4,-1
1443289867135145,5,26,-2,0,1,1,-2,-2
1443289867136141,0,-12,-6,-3,-1,0,-1,-2
1443289867136141,3,6,1,0,-2,-1,-3,-3
1443289867149150,-4,1,0,-1,-7,-5,-4,-4
1443289867149150,-6,-11,0,3,6,0,3,-1
1443289867163162,0,-13,-1,-2,-1,-1,4,2
1443289867163162,0,11,1,0,1,0,-3,-2
1443289867172175,-1,-4,-1,-1,-1,0,2,-1
1443289867172175,4,1,-1,-3,-2,-2,-7,-1
1443289867174167,5,6,1,1,1,-1,-3,-1
1443289867174167,-11,-22,-4,-2,0,2,6,1
1443289867195182,-7,-5,-1,-2,-2,-3,-1,-2
1443289867195182,-4,-11,-3,-1,1,1,3,0
1443289867196183,-1,14,2,-1,-2,0,1,-1
1443289867196183,5,-6,-1,0,-1,-2,-4,-1
1443289867208191,4,38,2,-1,-1,0,3,2
1443289867208191,-10,-30,-2,0,2,1,-3,0
1443289867217204,3,-7,1,3,-1,1,-2,-1
1443289867217204,-2,2,0,1,-1,-1,-2,-1
1443289867232206,2,-16,-3,0,-2,0,2,0
1443289867232206,1,7,1,-1,0,1,0,2
1443289867234206,2,23,2,-2,-1,-1,-2,-2
1443289867234206,-2,2,0,-3,-1,-2,-1,-3
1443289867255227,2,-10,-2,2,1,0,-1,-1
1443289867255227,-2,7,0,-1,-3,-3,1,-2
1443289867256223,-4,-18,-2,-1,-2,-1,4,1
1443289867256223,-4,-8,-2,-2,-1,-1,-6,-1
1443289867269233,3,0,-3,-1,-2,6,10,0
1443289867269233,-1,-6,0,0,-1,-2,-2,-2
1443289867277236,2,19,0,-2,0,-3,2,0
1443289867277236,-1,18,5,-1,-4,-3,-3,-1
1443289867292248,5,-7,-10,-1,-3,-3,-7,0
1443289867292248,-19,-58,-7,-2,-1,2,1,-2
1443289867294248,15,57,2,2,1,-2,-3,-1
1443289867294248,-10,-14,1,2,0,0,1,-1
1443289867315261,-1,-5,1,1,-1,0,-2,-1
1443289867315261,6,4,0,-4,-1,-1,3,1
1443289867321272,-9,-14,-4,-2,-2,-2,-3,-1
1443289867321272,-4,-17,-6,-3,-1,0,2,-2
1443289867328270,9,19,3,-2,-3,-3,-3,0
1443289867328270,-10,-5,-1,-2,-3,-2,-3,0
1443289867337280,-8,-13,-1,2,1,-1,0,-3
1443289867337280,8,-3,-2,-1,-1,1,-3,0
1443289867352287,-1,2,0,-3,0,-1,-3,-3
1443289867352287,9,21,2,4,-1,0,0,1
1443289867354286,-8,-31,-5,-3,-2,-1,-2,-1
1443289867354286,-1,13,0,-3,-1,0,-1,0
1443289867375303,-3,-18,2,0,0,0,1,0
1443289867375303,3,49,-1,-1,0,-2,-3,-1
1443289867376303,2,-19,-1,2,-1,-1,-3,-1
1443289867376303,5,3,-3,-2,-2,-1,1,1
1443289867388312,-1,1,-1,-2,0,-1,-1,-1
1443289867388312,-1,-3,3,-1,-2,-1,-2,-2
1443289867397316,-6,-15,-4,-4,-2,-2,-3,-2
1443289867397316,-1,11,0,0,-1,1,-1,1
1443289867412329,-7,-15,0,3,1,0,0,1
1443289867412329,6,2,-1,-2,1,-1,-2,-1
1443289867414329,-3,-2,-2,-4,-2,-1,-3,0
1443289867414329,-2,-10,-1,1,0,0,2,-1
1443289867435341,-2,28,1,0,0,-4,-2,-1
1443289867435341,2,-9,-2,-2,-2,1,1,-2
1443289867436342,3,14,2,0,0,-2,-1,0
1443289867436342,-4,-14,-8,-5,-2,-1,0,0
1443289867448353,1,-1,8,6,2,1,0,-1
1443289867448353,-10,-43,-12,-5,-3,0,-1,0
1443289867457452,2,22,5,-3,0,0,-1,-2
1443289867457452,-1,7,9,13,3,-1,-1,-1
1443289867472370,-1,-12,-10,-6,-4,-3,-1,1
1443289867472370,0,12,-1,-2,-2,-3,-2,-2
1443289867474367,-6,-19,-3,-3,-2,1,-1,0
1443289867474367,3,-13,-3,-6,-2,0,0,-1
1443289867495382,-2,28,5,0,0,-1,-2,-1
1443289867495382,7,2,1,-1,-1,1,1,-1
1443289867496383,-2,-28,-4,3,1,1,1,0
1443289867496383,3,43,7,-1,-2,-3,-2,-5
1443289867525402,-3,-24,-3,-1,1,-2,0,0
1443289867525402,0,0,-2,-1,-1,-1,-2,-1
1443289867526403,-1,7,1,-2,-1,-2,1,-1
1443289867526403,-6,-17,-3,1,0,0,2,-1
1443289867532410,2,0,-1,-2,-3,-2,-2,-1
1443289867532410,-4,1,-2,-3,-1,-3,-2,-1
1443289867534408,3,15,3,2,0,1,2,2
1443289867534408,-5,0,-1,-2,-2,-2,-1,-2
1443289867555422,-3,-2,-1,1,-1,-1,1,-3
1443289867555422,5,22,-1,-2,-2,-3,-1,0
1443289867556425,-2,-5,2,4,0,1,-1,-1
1443289867556425,-1,-8,-7,-5,-1,0,1,1
1443289867577437,0,0,-2,-4,-1,1,0,-2
1443289867577437,2,-1,2,5,1,0,0,-1
1443289867579438,-1,-16,-5,1,-2,1,-1,-2
1443289867579438,5,24,2,-3,-1,1,-1,1
1443289867592446,4,-5,-5,-2,-3,-1,-2,0
1443289867592446,-12,-1,12,4,1,-1,1,-4
1443289867594447,-1,-2,-2,-5,-1,-3,-3,-2
1443289867594447,-2,-9,-1,1,0,-1,-1,-2
1443289867615578,4,19,8,1,1,1,1,0
1443289867615578,-1,-12,-15,-4,0,0,-1,1
1443289867616465,-2,8,-3,-2,-3,-2,0,-3
1443289867616465,-2,-9,-1,0,-1,-1,0,0
1443289867637478,-4,-14,1,4,0,1,-1,0
1443289867637478,12,31,8,-1,-3,0,-2,-1
1443289867639481,-9,-29,-2,-1,2,-1,0,-2
1443289867639481,-13,-10,-9,-2,-3,-2,-4,-1
1443289867652489,13,-16,-3,2,-1,-2,-1,0
1443289867652489,5,30,1,-6,-1,-1,-1,-2
1443289867654488,-3,3,-3,-1,-1,2,-2,-1
1443289867654488,5,-15,-10,3,1,0,1,-2
1443289867674503,-6,22,11,0,0,-1,0,-4
1443289867674503,-3,-25,-2,0,0,-1,1,2
1443289867676502,5,13,3,1,-1,0,0,0
1443289867676502,-9,-29,-2,-3,-2,-2,-3,-4
1443289867697516,3,6,-6,-1,-1,-3,-2,-2
1443289867697516,-5,-18,-6,-3,-2,-1,-2,-1
1443289867699517,7,16,1,0,-1,-2,-2,-1
1443289867699517,2,-5,1,-1,-3,-3,-3,-2
1443289867711534,-1,18,-5,-2,-1,0,0,-1
1443289867711534,-3,-11,-3,-3,-2,0,1,0
1443289867718533,-9,-23,-7,-1,-2,-2,0,-1
1443289867718533,15,32,6,0,2,0,5,3
1443289867735589,-10,-25,1,-1,-1,-1,-2,0
1443289867735589,-5,-11,-2,2,1,2,1,0
1443289867736544,4,29,0,-1,-3,-2,-3,0
1443289867736544,5,10,0,-2,-1,1,-3,0
1443289867757558,-11,-13,-4,-3,-1,0,0,-1
1443289867757558,5,-17,-1,5,2,0,0,0
1443289867759557,-5,15,6,-4,-5,-3,-7,-5
1443289867759557,3,-4,0,1,1,1,1,1
1443289867771572,6,13,-3,-2,0,-2,-2,-2
1443289867771572,-4,-4,0,1,1,-1,0,1
1443289867778571,-7,-17,-6,-5,-1,-2,-1,-4
1443289867778571,6,20,1,-1,0,-1,0,-1
1443289867794583,-7,-18,-6,-4,0,-3,0,-4
1443289867794583,3,25,7,0,-2,-4,-2,-3
1443289867796584,6,-22,3,1,0,0,0,2
1443289867796584,-15,-20,-6,-2,0,0,-3,-1
1443289867817605,4,0,-5,-4,-1,0,-2,-2
1443289867817605,-3,-1,-2,-1,-2,0,-2,-1
1443289867819599,3,14,0,2,0,-2,1,0
1443289867819599,-3,-6,0,0,-2,-2,-2,0
1443289867831606,6,14,1,-1,0,0,-3,-1
1443289867831606,-5,-13,-2,-1,-2,-1,0,0
1443289867838613,-2,2,-2,-2,-1,1,0,-1
1443289867838613,-1,-4,1,-3,-1,-1,0,0
1443289867854623,0,4,4,2,1,-3,0,-1
1443289867854623,-2,-1,0,-4,0,-1,0,-2
1443289867856623,8,-3,-4,5,1,0,1,1
1443289867856623,-12,-8,-2,-1,-4,-2,-6,-4
1443289867877640,5,-6,-2,-1,-1,1,5,2
1443289867877640,2,-4,-1,-1,-2,1,1,0
1443289867879638,0,4,1,-2,-1,2,0,2
1443289867879638,9,8,0,1,0,0,1,1
1443289867891646,-7,-12,-6,-2,-2,-3,-3,-1
1443289867891646,0,1,1,0,-2,-1,-3,0
1443289867898652,2,18,-1,1,1,-2,0,-1
1443289867898652,-4,-4,1,-1,0,0,1,-1
1443289867914662,-2,0,-1,1,0,0,-1,0
1443289867914662,0,2,0,-1,0,-2,0,-2
1443289867916663,-6,-21,-4,-1,-1,0,-1,0
1443289867916663,2,-4,0,-3,-2,-1,-1,-1
1443289867937682,-1,40,4,-1,0,-1,1,-1
1443289867937682,-7,4,-1,-1,-2,-1,-1,-1
1443289867939678,7,-4,-1,0,0,0,-3,-1
1443289867939678,2,-4,-3,-1,-1,-3,-1,-1
1443289867951686,-2,-14,-1,-2,-2,-1,-1,0
1443289867951686,-2,6,0,2,0,0,-2,0
1443289867958691,-3,6,0,-1,0,0,0,2
1443289867958691,-4,-8,-1,-3,-1,1,1,-1
1443289867974708,-1,-3,2,2,-2,1,-2,1
